Level,Date and Time,Source,Event ID,Task Category
Information,18-12-2024 23:00:07,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Python 3.12.1 Tcl/Tk Support (64-bit). Product Version: 3.12.1150.0. Product Language: 1033. Manufacturer: Python Software Foundation. Reconfiguration success or error status: 0.
Information,18-12-2024 23:00:07,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Python 3.12.1 Documentation (64-bit). Product Version: 3.12.1150.0. Product Language: 1033. Manufacturer: Python Software Foundation. Reconfiguration success or error status: 0.
Information,18-12-2024 23:00:07,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Microsoft Visual C++ 2013 x86 Additional Runtime - 12.0.21005. Product Version: 12.0.21005. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,18-12-2024 23:00:07,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Microsoft Visual C++ 2013 x86 Minimum Runtime - 12.0.21005. Product Version: 12.0.21005. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,18-12-2024 23:00:07,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: SQL Server 2022 Database Engine Shared. Product Version: 16.0.1000.6. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,18-12-2024 23:00:07,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: SecureExamBrowser. Product Version: 1.4.7. Product Language: 1033. Manufacturer: Hirepro. Reconfiguration success or error status: 0.
Information,18-12-2024 23:00:07,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Microsoft VC++ redistributables repacked.. Product Version: 12.0.0.0. Product Language: 1033. Manufacturer: Intel Corporation. Reconfiguration success or error status: 0.
Information,18-12-2024 23:00:07,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: SQL Server 2022 Shared Management Objects. Product Version: 16.0.1000.6. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,18-12-2024 23:00:07,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Intel(R) OEM Extension. Product Version: 1.0.0.0. Product Language: 1033. Manufacturer: Intel Corporation. Reconfiguration success or error status: 0.
Information,18-12-2024 23:00:07,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Intel(R) Management Engine Components. Product Version: 1.0.0.0. Product Language: 1033. Manufacturer: Intel Corporation. Reconfiguration success or error status: 0.
Information,18-12-2024 23:00:07,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: SQL Server 2022 XEvent. Product Version: 16.0.1000.6. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,18-12-2024 23:00:06,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Dell Update - SupportAssist Update Plugin. Product Version: 5.1.1.11877. Product Language: 1033. Manufacturer: Dell Inc.. Reconfiguration success or error status: 0.
Information,18-12-2024 23:00:06,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Windows Subsystem for Linux. Product Version: 2.0.14.0. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,18-12-2024 23:00:06,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Intel(R) LMS. Product Version: 1.0.0.0. Product Language: 1033. Manufacturer: Intel Corporation. Reconfiguration success or error status: 0.
Information,18-12-2024 23:00:06,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Python 3.12.1 Test Suite (64-bit). Product Version: 3.12.1150.0. Product Language: 1033. Manufacturer: Python Software Foundation. Reconfiguration success or error status: 0.
Information,18-12-2024 23:00:06,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Microsoft Visual C++ 2022 X64 Minimum Runtime - 14.32.31332. Product Version: 14.32.31332. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,18-12-2024 23:00:06,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Office 16 Click-to-Run Licensing Component. Product Version: 16.0.18227.20162. Product Language: 0. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,18-12-2024 23:00:06,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Office 16 Click-to-Run Localization Component. Product Version: 16.0.12527.20482. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,18-12-2024 23:00:06,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Office 16 Click-to-Run Extensibility Component. Product Version: 16.0.18227.20082. Product Language: 0. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,18-12-2024 23:00:04,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Dell Mobile Connect Drivers. Product Version: 3.1.9518. Product Language: 1033. Manufacturer: Screenovate Technologies Ltd.. Reconfiguration success or error status: 0.
Information,18-12-2024 23:00:04,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: SSMS Post Install Tasks. Product Version: 20.2.30.0. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,18-12-2024 23:00:04,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Integration Services. Product Version: 16.0.5491.7. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,18-12-2024 23:00:04,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: SQL Server 2022 DMF. Product Version: 16.0.1000.6. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,18-12-2024 23:00:04,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Microsoft Update Health Tools. Product Version: 5.72.0.0. Product Language: 0. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,18-12-2024 23:00:04,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Python 3.12.1 Development Libraries (64-bit). Product Version: 3.12.1150.0. Product Language: 1033. Manufacturer: Python Software Foundation. Reconfiguration success or error status: 0.
Information,18-12-2024 23:00:04,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Microsoft Visual C++ 2012 x86 Minimum Runtime - 11.0.61030. Product Version: 11.0.61030. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,18-12-2024 23:00:04,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Microsoft VC++ redistributables repacked.. Product Version: 12.0.0.0. Product Language: 1033. Manufacturer: Intel Corporation. Reconfiguration success or error status: 0.
Information,18-12-2024 23:00:03,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Microsoft Windows Desktop Runtime - 3.1.17 (x64). Product Version: 24.68.30215. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,18-12-2024 23:00:03,MsiInstaller,1035,None,"Windows Installer reconfigured the product. Product Name: Cloudflare WARP. Product Version: 22.12.582.0. Product Language: 1033. Manufacturer: Cloudflare, Inc.. Reconfiguration success or error status: 0."
Information,18-12-2024 23:00:03,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Microsoft Visual C++ 2010  x86 Redistributable - 10.0.30319. Product Version: 10.0.30319. Product Language: 0. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,18-12-2024 23:00:03,MsiInstaller,1035,None,"Windows Installer reconfigured the product. Product Name: Dell Update for Windows 10. Product Version: 3.1.2. Product Language: 1033. Manufacturer: Dell, Inc.. Reconfiguration success or error status: 0."
Information,18-12-2024 23:00:03,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Microsoft ODBC Driver 17 for SQL Server. Product Version: 17.10.6.1. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,18-12-2024 23:00:03,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Python 3.12.1 Executables (64-bit). Product Version: 3.12.1150.0. Product Language: 1033. Manufacturer: Python Software Foundation. Reconfiguration success or error status: 0.
Information,18-12-2024 23:00:03,MsiInstaller,1033,None,Windows Installer installed the product. Product Name: SQL Server 2022 Database Engine Services. Product Version: 16.0.1000.6. Product Language: 1033. Manufacturer: Microsoft Corporation. Installation success or error status: 0.
Information,18-12-2024 23:00:03,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.61030. Product Version: 11.0.61030. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,18-12-2024 23:00:03,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: SQL Server 2022 Common Files. Product Version: 16.0.1000.6. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,18-12-2024 23:00:03,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Dynamic Application Loader Host Interface Service. Product Version: 1.0.0.0. Product Language: 1033. Manufacturer: Intel Corporation. Reconfiguration success or error status: 0.
Information,18-12-2024 23:00:03,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Microsoft Visual C++ 2012 x86 Additional Runtime - 11.0.61030. Product Version: 11.0.61030. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,18-12-2024 23:00:03,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Microsoft .NET Runtime - 8.0.8 (x64). Product Version: 64.32.18380. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,18-12-2024 23:00:03,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Microsoft SQL Server 2022 Setup (English). Product Version: 16.0.1000.6. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,18-12-2024 23:00:02,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Python 3.12.1 pip Bootstrap (64-bit). Product Version: 3.12.1150.0. Product Language: 1033. Manufacturer: Python Software Foundation. Reconfiguration success or error status: 0.
Information,18-12-2024 23:00:02,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: Microsoft .NET Core Host - 3.1.17 (x64). Product Version: 24.68.30215. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,18-12-2024 23:00:02,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: SQL Server 2022 Shared Management Objects Extensions. Product Version: 16.0.1000.6. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,18-12-2024 23:00:02,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: SQL Server 2022 Shared Management Objects. Product Version: 16.0.1000.6. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
Information,18-12-2024 23:00:02,MsiInstaller,1035,None,Windows Installer reconfigured the product. Product Name: SQL Server Management Studio. Product Version: 20.2.30.0. Product Language: 1033. Manufacturer: Microsoft Corp.. Reconfiguration success or error status: 0.
